structure,tense
"PRP,VBD,VBN,VBG,IN,VBG,IN,NN,IN,PRP,VBD,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,IN,VBG,NNP,IN,DT,JJ,NN,IN,PRP,VBD,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,IN,VBG,RB,IN,PRP,VBD,RP,IN,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,JJ,DT,NN,IN,PRP,RB,VBD,TO,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,JJ,DT,NN,IN,VBG,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,JJ,DT,NN,RB,RB,VBG,DT,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,JJ,IN,CD,NNS,IN,PRP,VBD,TO,NNP",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,JJ,IN,DT,NN,IN,DT,NN,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,JJ,IN,DT,NN,IN,PRP,VBD,TO,NNP",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,JJ,IN,PRP$,NN,,,CC,PRP,VBD,RB",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,JJ,NNS,IN,DT,NN,IN,VBG,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,JJ,NNS,IN,PRP,VBD,TO,VB,TO,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,DT,NN,TO,VB,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,DT,JJ,NN,,,CC,RB,JJ,NNS,VBD,RP",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,DT,JJ,NNS,IN,VBG,TO,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,DT,NN,DT,NN,IN,DT,NNS,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,DT,NN,IN,DT,NN,IN,DT,NN,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,NNS,IN,VBG,DT,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,NNS,TO,VB,DT,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,NNS,TO,VB,IN,DT,NN,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,NNS,TO,VB,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,PRP$,NN,IN,VBG,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,PRP$,NN,NN,IN,DT,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,PRP$,NN,NN,IN,NNS",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,IN,PRP$,NN,WRB,JJ,NNS,VBP",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,NN,IN,DT,JJ,NN,NN,IN,PRP,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,NNS,IN,NNS,IN,PRP$,NN,IN,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,NNS,RB,,,WDT,VBD,PRP,NNS",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NN,NNS,RB,IN,NNS,IN,VBG,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NNP,IN,CD,NNS,IN,PRP,VBD,TO,DT,NNP,NNPS",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NNP,IN,NNS,IN,PRP,VBD,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NNP,IN,NNS,IN,VBG,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NNP,IN,NNS,IN,VBG,TO,VB",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NNS,DT,NN,IN,DT,NNS,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,NNS,IN,DT,NN,IN,DT,NN,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,IN,DT,NN,DT,NN,IN,DT,NN,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,IN,DT,NN,IN,NNS,IN,VBG",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,IN,DT,NN,NN,IN,VBG,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,IN,NN,DT,NN,IN,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,IN,NN,IN,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,IN,NNS,IN,PRP,VBD,VBN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,IN,NNS,IN,VBG,PRP$,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,IN,PRP$,NNS,VBN,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,NN,IN,NNS,IN,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,POS,JJ,NN,IN,VBG,TO,DT,NNS",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,POS,NN,IN,DT,NN,NN,IN,PRP,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,POS,NN,IN,VBG,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NN,RB,IN,NN,IN,DT,NN,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NNS,IN,DT,NN,DT,NN,IN,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NNS,IN,DT,NN,IN,VBG,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NNS,IN,DT,NNS,DT,NN,IN,VBG,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,PRP$,NNS,RB,IN,VBG,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,,,IN,PRP,VBD,DT,NN,IN,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,DT,NN,IN,VBG,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,IN,DT,NN,IN,NNS",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,IN,DT,NN,NNS",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,IN,DT,NN,TO,VB,IN,VBG,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,IN,DT,NN,VBD,RP",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,IN,NN,IN,DT,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,IN,PRP$,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,IN,PRP$,NN,,,CC,PRP,RB,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,TO,DT,NN,,,CC,PRP,VBD,VBN,JJ,TO,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,RB,TO,DT,NN,IN,NNS,IN,PRP,RB,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,DT,JJ,NN,DT,NN,IN,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,DT,NN,IN,DT,NN,IN,DT,NN,VBD",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,DT,NN,IN,NN,IN,DT,NN,IN,VBG,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,JJ,NNS,IN,DT,NN,IN,VBG,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,JJ,NNS,IN,VBG,RP",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,VB,DT,JJ,NN,IN,VBG,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,VB,DT,NN,DT,NN,,,CC,PRP,RB,MD,RB,VB",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,VB,DT,NN,DT,NN,IN,PRP,VBD,IN,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,VB,DT,NN,IN,NNS,IN,PRP,VBD,DT,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,VB,DT,NN,IN,NNS,IN,PRP,VBD,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,VB,DT,NN,IN,NNS,IN,PRP,VBD,IN,NN,IN,DT,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,VB,DT,NN,NN,IN,NNS,IN,VBG,IN,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,TO,VB,PRP,IN,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,VBG,NNS,TO,VB,PRP$,NNS,IN,VBG,DT,JJ,NN",PAST_PERFECT_CONTINUES
"PRP,VBD,VBN,VBG,VBN,JJ,TO,DT,JJ,NN,NNS",PAST_PERFECT_CONTINUES
"VBD,DT,NN,VBN,VBG,IN,DT,NN,IN,VBG,DT,JJ,CD,.",PAST_PERFECT_CONTINUES
"VBD,PRP,VBN,VBG,DT,NN,IN,DT,NN,VBD,.",PAST_PERFECT_CONTINUES
"VBD,PRP,VBN,VBG,IN,DT,NN,IN,DT,NN,.",PAST_PERFECT_CONTINUES
"DT,JJ,JJ,NN,NN,MD,VB,DT,NN,PRP,VBP,IN,NNS",FUTURE_SIMPLE
"DT,JJ,NN,IN,NNS,MD,VB,VBN,JJ,NNS",FUTURE_SIMPLE
"DT,JJ,NN,MD,VB,JJ,IN,JJ,NN",FUTURE_SIMPLE
"DT,JJ,NN,MD,VB,JJ,NNS",FUTURE_SIMPLE
"DT,JJ,NN,MD,VB,JJ,NNS,IN,VBG,NNS",FUTURE_SIMPLE
"DT,JJ,NN,MD,VB,NNS",FUTURE_SIMPLE
"DT,JJ,NN,NNS,MD,VB,JJ,NNS",FUTURE_SIMPLE
"DT,NN,MD,VB,,,CC,NNS,MD,VB,RB,RB",FUTURE_SIMPLE
"DT,NN,MD,VB,CD,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,DT,JJ,NN,IN,NNS,IN,JJ,NNS",FUTURE_SIMPLE
"DT,NN,MD,VB,DT,JJ,NN,JJ,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,DT,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,DT,NN,IN,DT,JJ,JJ,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,DT,NN,IN,JJ,NNS,IN,JJ,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,DT,NN,IN,JJ,NNS,IN,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,DT,NN,IN,NNP,NN,CC,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,IN,DT,JJ,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,JJ,,,CC,PRP,MD,VB,DT,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,JJ,JJ,NN,NNS",FUTURE_SIMPLE
"DT,NN,MD,VB,JJ,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,JJ,NN,IN,DT,JJ,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,JJ,NN,TO,VB,NN,IN,DT,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,JJ,TO,DT,NN,IN,DT,NN,IN,DT,NN",FUTURE_SIMPLE
"DT,NN,MD,VB,NN,NNS",FUTURE_SIMPLE
"DT,NN,NN,MD,VB,JJ,NNS,CC,NN,NNS",FUTURE_SIMPLE
"DT,NN,NN,MD,VB,JJ,NNS,TO,VB,TO,DT,NN,NN",FUTURE_SIMPLE
"DT,NN,NN,MD,VB,NNS,JJ,NN,CC,VBD,NN",FUTURE_SIMPLE
"DT,NN,NN,MD,VB,NNS,RB,IN,NNP,NNS",FUTURE_SIMPLE
"DT,NN,NNS,IN,DT,NN,MD,VB,JJ,CC,JJ,NNS",FUTURE_SIMPLE
"DT,NN,NNS,MD,VB,DT,NNS",FUTURE_SIMPLE
"DT,NNP,MD,VB,JJ,TO,DT,NN,IN,DT,NN",FUTURE_SIMPLE
"DT,NNP,NN,MD,VB,JJ",FUTURE_SIMPLE
"DT,NNS,MD,VB,DT,NN",FUTURE_SIMPLE
"DT,NNS,MD,VB,JJ,IN,NN,NN",FUTURE_SIMPLE
"DT,NNS,MD,VB,JJ,NNS",FUTURE_SIMPLE
"DT,NNS,MD,VB,VBN,RB,IN,JJ,NN",FUTURE_SIMPLE
"DT,VBG,NNS,MD,VB,DT,JJ,NN",FUTURE_SIMPLE
"DT,VBG,NNS,MD,VB,VBN,IN,JJ,NN",FUTURE_SIMPLE
"IN,CD,,,DT,JJ,NN,MD,VB,VBN,CD,CD,NNS",FUTURE_SIMPLE
"IN,CD,,,DT,NN,IN,DT,NN,MD,VB,RB,JJ",FUTURE_SIMPLE
"IN,CD,,,DT,NN,MD,VB,VBN,JJ,NN,NNS",FUTURE_SIMPLE
"IN,CD,,,DT,NNS,MD,VB,JJ,CC,JJ,IN,JJ,NNS",FUTURE_SIMPLE
"IN,CD,,,DT,NNS,MD,VB,RB,JJ,,,VBG,DT,NN,IN,NNS",FUTURE_SIMPLE
"IN,CD,,,JJ,NN,MD,VB,JJ,NNS,IN,DT,JJ,NN,NN",FUTURE_SIMPLE
"IN,CD,,,JJ,NN,MD,VB,RB,VBN,NN,CC,NN",FUTURE_SIMPLE
"IN,CD,,,JJ,NNS,MD,VB,DT,NNS,,,VBG,NN,NN",FUTURE_SIMPLE
"IN,CD,,,JJ,NNS,MD,VB,JJ,JJ,NNS",FUTURE_SIMPLE
"IN,CD,,,JJ,NNS,MD,VB,RB,JJ,IN,NN",FUTURE_SIMPLE
"IN,CD,,,NN,NN,MD,VB,VBN,TO,DT,NN,IN,JJ,JJ,NNS",FUTURE_SIMPLE
"IN,CD,,,NNP,MD,VB,VBN,JJ,NN,IN,JJ,NNS",FUTURE_SIMPLE
"IN,CD,,,NNP,NN,MD,VB,VBN,RBR,JJ,CC,JJ",FUTURE_SIMPLE
"IN,CD,,,NNS,MD,VB,VBN,DT,JJ,NN,NN",FUTURE_SIMPLE
"IN,CD,,,NNS,MD,VB,VBN,DT,NN,IN,JJ,NN",FUTURE_SIMPLE
"IN,CD,,,NNS,MD,VB,VBN,NN,IN,JJ,JJ,NN",FUTURE_SIMPLE
"IN,CD,,,NNS,MD,VB,VBN,NNS,IN,NNS",FUTURE_SIMPLE
"IN,CD,,,PRP,MD,VB,VBN,DT,JJ,NN,IN,NN,NN",FUTURE_SIMPLE
"IN,CD,,,PRP,MD,VB,VBN,DT,JJ,NN,NN,NN",FUTURE_SIMPLE
"IN,CD,,,PRP,MD,VB,VBN,DT,NN,IN,DT,JJ,NN,IN,NNS",FUTURE_SIMPLE
"IN,CD,,,PRP,MD,VB,VBN,DT,NN,IN,JJ,NN",FUTURE_SIMPLE
"IN,CD,,,PRP,MD,VB,VBN,JJ,NNS,TO,VB,NN",FUTURE_SIMPLE
"IN,CD,,,PRP,MD,VB,VBN,NN,IN,DT,JJ,NN",FUTURE_SIMPLE
"IN,DT,JJ,NNS,,,JJ,NN,MD,VB,DT,JJ,NN,IN,NN",FUTURE_SIMPLE
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,DT,NN,IN,PRP$,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,,,CD,NN,MD,VB,DT,JJ,NN,IN,VBG,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,CD,NN,MD,VB,JJ,,,VBN,IN,RB,RBR,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,DT,NN,IN,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,JJ,NNS,CC,NN,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,NN,NN,CC,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,NN,NNS,CC,NN,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,NN,NNS,CC,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,NN,NNS,VBP",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,NNS,,,NNS,,,CC,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,VB,CC,JJ,NNS,RB",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,VB,NNS,IN,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,VB,NNS,IN,JJ,NN,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,NN,VB,NNS,IN,JJ,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,VB,DT,JJ,NN,IN,NN,IN,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,VB,DT,NN,IN,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,VB,JJ,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,VB,JJR,CC,RBR,JJ",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,VB,NN,CC,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,VB,RB,JJ,TO,VB,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,VB,VBN,IN,JJ,NN,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,VB,VBN,IN,JJ,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,MD,VB,VBN,IN,NN,IN,JJ,NN,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,NN,MD,VB,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NN,NNS,MD,VB,JJ,NNS,RB",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NNS,MD,RB,VB,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NNS,MD,VB,DT,JJ,NN,TO,NN,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NNS,MD,VB,DT,NN,,,VBG,NN",FUTURE_SIMPLE
"IN,DT,NN,,,JJ,NNS,MD,VB,IN,JJ,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,NN,MD,VB,DT,JJ,NN,IN,NN,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,NN,MD,VB,NN,CC,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,NN,MD,VB,NNS,TO,VB,IN,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,NN,MD,VB,RBR,JJ,TO,NN,RB",FUTURE_SIMPLE
"IN,DT,NN,,,NN,NN,MD,VB,DT,JJ,NN,NN",FUTURE_SIMPLE
"IN,DT,NN,,,NNS,MD,VB,JJS,IN,DT,JJ,NN,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,NNS,MD,VB,NNS,IN,JJ,JJ,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,PRP,MD,VB,JJ,TO,VB,NN,RB,TO,PRP$,NNS",FUTURE_SIMPLE
"IN,DT,NN,,,VBG,NNS,MD,VB,DT,JJ,NN,IN,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,NN,MD,VB,VBN,DT,NN,TO,VB,VBG",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,NN,NN,MD,VB,VBN,PRP$,NN,RB",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,NNS,MD,VB,RB,RBR,JJ,CC,JJ",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,NNS,MD,VB,VBN,DT,JJ,NN,IN,NNS",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,CD,NNS,IN,PRP$,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,JJ,NN,IN,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,JJS,NN,IN,DT,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,IN,JJ,CC,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,IN,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,IN,JJ,NN,NNS",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,IN,JJ,NNS",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,NN,IN,DT,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,NN,IN,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,NN,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,NN,NN,TO,VB,NN,IN,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,NN,NN,TO,VB,NNS,IN,JJ,NN,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,NN,TO,VB,NNS,IN,JJ,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,NN,TO,VB,NNS,IN,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,VBG,JJ,NN,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,VBG,NN,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,JJ,NN,IN,DT,NN,NN",FUTURE_SIMPLE
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,VBG,DT,NN",FUTURE_SIMPLE
"IN,DT,NN,PRP,VBP,,,PRP,MD,VB,VBN,DT,NN",FUTURE_SIMPLE
"IN,DT,NN,PRP,VBZ,CD,,,PRP,MD,VB,VBN,DT,PRP$,NN,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,JJ,NN,MD,VB,DT,JJ,NN,IN,JJ,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,JJ,NN,MD,VB,DT,JJ,NN,IN,PRP$,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,JJ,NN,MD,VB,JJ,NNS,RB",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,JJ,NN,MD,VB,JJR,IN,JJ,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,JJ,NN,MD,VB,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,JJ,NN,MD,VB,NN,CC,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,JJ,NN,NNS,MD,VB,DT,NN,IN,DT,NN,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,JJ,NNS,MD,VB,NN,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NN,NN,MD,VB,JJ,IN,DT,JJ,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NN,NN,MD,VB,JJ,TO,DT,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NN,NN,MD,VB,TO,VBG,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNP,JJ,NNS,MD,VB,RB,JJ,IN,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,JJ,NN,MD,VB,DT,NN,CC,NNS,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,JJ,NN,MD,VB,DT,NN,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,JJ,NN,MD,VB,JJ,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,JJ,NN,MD,VB,JJ,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,JJ,NN,MD,VB,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,JJ,NN,MD,VB,NN,CC,NN,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,JJ,NN,MD,VB,NN,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,NN,MD,VB,DT,NN,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,NN,MD,VB,JJ,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,NN,MD,VB,NN,CC,NN,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,NN,MD,VB,NN,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,NN,MD,VB,RB,JJ,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,NN,NN,MD,VB,TO,JJ,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,NNS,MD,VB,DT,NN,NN",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,NNS,IN,NNS,MD,VB,NNS",FUTURE_SIMPLE
"IN,DT,VBG,NNS,,,PRP,MD,VB,VBN,JJ,NN,IN,VBG,NN",FUTURE_SIMPLE
"IN,JJ,NN,,,DT,NN,IN,DT,JJ,NN,MD,VB",FUTURE_SIMPLE
"IN,JJ,NN,,,DT,NN,MD,VB,PRP$,JJS,NN,IN,JJ,NNS",FUTURE_SIMPLE
"IN,JJ,NN,,,DT,NN,MD,VB,PRP$,JJS,NN,NN",FUTURE_SIMPLE
"IN,JJ,NN,,,DT,NN,MD,VB,VBN,DT,NN,IN,DT,JJ,NN",FUTURE_SIMPLE
"IN,JJ,NN,,,DT,NN,MD,VB,VBN,PRP$,JJ,NN,IN,NN",FUTURE_SIMPLE
"IN,JJ,NN,,,DT,NN,MD,VB,VBN,PRP$,NNS",FUTURE_SIMPLE
"IN,JJ,NN,,,DT,NN,MD,VB,VBN,PRP$,NNS,TO,JJ,NNS",FUTURE_SIMPLE
"IN,JJ,NN,,,JJ,NN,MD,VB,VBN,DT,JJ,NN,IN,NN",FUTURE_SIMPLE
"IN,JJ,NN,,,JJ,NN,MD,VB,VBN,JJR,IN,JJR,NNS",FUTURE_SIMPLE
"IN,JJ,NN,,,JJ,NN,MD,VB,VBN,NNS,IN,JJ,NNS",FUTURE_SIMPLE
